,artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
76735,Tsukioka Yoshitoshi,,genre painting,509.0,725.0,102171.0,wikiart,Ukiyo-e,Taira,train_and_test,True,57744.jpg
76816,Mikhail Lebedev,c.1833,landscape,556.0,662.0,40753.0,wikiart,Realism,In a Park,train_and_test,True,33268.jpg
76839,Jardim da Estrela (signed Possoz but attributed to Eduardo Viana),,cityscape,613.0,600.0,193144.0,wikiart,Expressionism,Vista de Lisboa,train_and_test,True,78256.jpg
76845,Lygia Pape,1959,abstract,808.0,455.0,52576.0,wikiart,Neo-Concretism,Books-Poem ,train_and_test,False,47575.jpg
76879,Jan Matejko,,portrait,459.0,800.0,122419.0,wikiart,Romanticism,Tugai Bey,train_and_test,False,67900.jpg
76889,Nikolay Bogdanov-Belsky,,genre painting,526.0,698.0,322597.0,wikiart,Impressionism,Little Girl in a Garden,train_and_test,True,71628.jpg
76939,Stanley Spencer,1932,genre painting,800.0,458.0,104164.0,wikiart,Neo-Romanticism,Tea in the Hospital Ward ,train_and_test,True,44951.jpg
76944,Diego Rivera,1924,genre painting,458.0,800.0,80082.0,wikiart,Naïve Art (Primitivism),The Maize Festival,train_and_test,False,12282.jpg
76981,Briton Riviere,1897.0,portrait,534.0,685.0,66539.0,wikiart,Academicism,Lady Harriet Sarah Wantage,train_only,True,58646.jpg
76987,George Stubbs,,animal painting,690.0,530.0,75241.0,wikiart,Romanticism,Marske Horse,train_and_test,True,42207.jpg
77127,Theophile Steinlen,1916.0,sketch and study,520.0,700.0,102393.0,wikiart,Realism,Soldats- Trois Croquis,train_and_test,True,39184.jpg
77186,Diego Rivera,1923,genre painting,519.0,700.0,69754.0,wikiart,Naïve Art (Primitivism),The Embrace,train_and_test,True,5402.jpg
77189,Konstantin Yuon,1923,cityscape,700.0,519.0,599296.0,wikiart,Realism,Sergiyev Posad. Domes and swallows,train_and_test,True,49334.jpg
77253,Jan Matejko,1880.0,history painting,800.0,453.0,128723.0,wikiart,Romanticism,The death of Leszek the White ,train_and_test,True,7137.jpg
77268,Fyodor Vasilyev,,landscape,686.0,528.0,26728.0,wikiart,Realism,Village,train_and_test,True,68335.jpg
77269,Paul Klee,1931,portrait,503.0,720.0,90119.0,wikiart,Surrealism,The last of the mercenaries,train_and_test,True,20984.jpg
77272,Terry Frost,1989.0,abstract,496.0,730.0,60427.0,wikiart,Abstract Expressionism,Variations,train_and_test,False,65943.jpg
77309,Mark Rothko,1947,abstract,469.0,771.0,44923.0,wikiart,Color Field Painting,"Yellow, Cherry, Orange",train_and_test,True,27891.jpg
77334,Jeremy Moon,1970,abstract,810.0,446.0,385139.0,wikiart,Post-Painterly Abstraction,Flamingo,train_and_test,True,40709.jpg
77348,George Stubbs,,sketch and study,718.0,503.0,20935.0,wikiart,Romanticism,Diagram from The Anatomy of the Horse,train_and_test,True,69035.jpg
77382,Forrest Bess,1957.0,abstract,720.0,501.0,179195.0,wikiart,Outsider art,"Untitled, No. 12a",train_only,True,24687.jpg
77384,George Bouzianis,1931,cityscape,720.0,501.0,78295.0,wikiart,Expressionism,House in the Countryside,train_and_test,True,40278.jpg
77413,alex colville,1978,,563.0,640.0,49406.0,,Magic Realism,hotel maid 1978,train_and_test,False,82984.jpg
77439,John Vassos,,abstract,600.0,600.0,45460.0,wikiart,Art Deco,Modern Abstract,train_and_test,True,87132.jpg
77564,Shen Zhou,,animal painting,718.0,500.0,77925.0,wikiart,Ink and wash painting,Cat (Sketches from Life),train_only,True,41999.jpg
77622,Edward Hopper,1937,landscape,718.0,499.0,205383.0,wikiart,New Realism,Five A.M.,train_and_test,True,82342.jpg
77635,John Vassos,,abstract,600.0,597.0,50198.0,wikiart,Art Deco,Modern  Abstract,train_and_test,True,94213.jpg
77661,Jean David,1975.0,advertisement,497.0,720.0,95497.0,wikiart,Constructivism,Fly to Israel,train_only,True,58609.jpg
77727,Pierre-Narcisse Guerin,1802,literary painting,700.0,510.0,266585.0,wikiart,Neoclassicism,Phaedra and Hippolytus,train_and_test,True,2516.jpg
77796,Paul Mathiopoulos,,portrait,545.0,653.0,57907.0,wikiart,Art Nouveau (Modern),Portrait of Sotiris Papastratos,train_only,True,1058.jpg
77797,Sengai,,portrait,640.0,556.0,77622.0,wikiart,Ink and wash painting,Samurai,train_only,True,56087.jpg
77806,Emile Claus,,landscape,593.0,600.0,122967.0,wikiart,Realism,The caving in bank,train_only,True,14102.jpg
77860,Morris Louis,1960.0,abstract,720.0,493.0,36291.0,wikiart,Color Field Painting,Floral V,train_and_test,True,99826.jpg
77938,Stanley Spencer,1938,landscape,800.0,442.0,117407.0,wikiart,Neo-Romanticism,"Rickett's Farm, Cookham Dene",train_and_test,True,95100.jpg
78043,Mstislav Dobuzhinsky,1919,cityscape,661.0,533.0,33482.0,wikiart,Art Nouveau (Modern),Vitebsk,train_and_test,True,38075.jpg
78090,Renato Guttuso,1949.0,genre painting,730.0,482.0,81321.0,wikiart,Social Realism,Sulphur Miners,train_only,True,85606.jpg
78167,Howard Finster,,figurative,500.0,701.0,114359.0,wikiart,Art Brut,"Surrender to God from the Toes of Your Shoes, to the Top of your Head",train_and_test,True,38214.jpg
78186,Sadamasa Motonaga,2004,abstract,519.0,675.0,195530.0,wikiart,Art Informel,White Circle with Cross Stripes,train_and_test,True,8679.jpg
78207,Utagawa Toyokuni,1800,yakusha-e,500.0,700.0,361252.0,wikiart,Ukiyo-e,Rokō Segawa VI as Tomoe-gozen,train_and_test,False,69684.jpg
78237,Utagawa Kunisada,c.1835,nude painting (nu),475.0,736.0,59833.0,wikiart,Ukiyo-e,"Tokaido 53 Stations, Station #44, Yokkaichi",train_only,True,93877.jpg
78282,Jacob Lawrence,1963,symbolic painting,650.0,537.0,133462.0,wikiart,Expressionism,Taboo,train_only,True,99477.jpg
78295,Christina Robertson,c.1845,portrait,516.0,676.0,85620.0,wikiart,Academicism,Portrait of Grand Duchess Zinaida Yusupova,train_and_test,True,50852.jpg
78341,Harry Clarke,1920,illustration,640.0,544.0,109574.0,wikiart,Art Nouveau (Modern),The Year's at the Spring,train_only,True,64583.jpg
78387,George Stubbs,1792,animal painting,657.0,529.0,21250.0,wikiart,Romanticism,"A Foxhound, Ringwod",train_and_test,False,67642.jpg
78395,Andy Warhol,1986,advertisement,500.0,695.0,65169.0,wikiart,Pop Art,Double Hamburger,train_and_test,True,65963.jpg
78423,Edward Burne-Jones,1882,religious painting,800.0,434.0,139099.0,wikiart,Romanticism,The Morning of the Resurrection,train_and_test,True,31966.jpg
78477,Katsushika Hokusai,1798,genre painting,758.0,457.0,112493.0,wikiart,Ukiyo-e,Women walking in a garden,train_and_test,True,71881.jpg
78486,Louis Comfort Tiffany,1894.0,design,537.0,645.0,158855.0,wikiart,Art Nouveau (Modern),Vase. Rosewater sprinkler ,train_and_test,True,17635.jpg
78493,William Simpson,1855.0,battle painting,743.0,466.0,285069.0,wikiart,Realism,"Camp of the naval brigade, before Sebastopol",train_and_test,False,15830.jpg
78534,Charles Hermans,1881.0,genre painting,461.0,750.0,104754.0,wikiart,Realism,"Circe, The Temptress",train_and_test,True,92988.jpg
78556,George Mavroides,1971.0,landscape,687.0,503.0,103516.0,wikiart,Expressionism,Church-Mykonos,train_and_test,False,41995.jpg
78677,Yiannis Moralis,,sketch and study,529.0,650.0,281773.0,wikiart,Expressionism,Drawing of a woman,train_only,True,91363.jpg
78709,Arthur Rackham,,illustration,489.0,702.0,75033.0,wikiart,Art Nouveau (Modern),These tricky fairies sometimes change the board on a ball night,train_and_test,True,14348.jpg
78747,M. H. Maxy,1926.0,design,500.0,686.0,58001.0,wikiart,Constructivism,Carpet ,train_and_test,True,56645.jpg
78765,Richard Parkes Bonington,c.1826,landscape,737.0,465.0,21198.0,wikiart,Romanticism,Beach in Normandy,train_and_test,True,17523.jpg
78768,Anna Ostroumova-Lebedeva,1912.0,cityscape,695.0,493.0,246039.0,wikiart,Art Nouveau (Modern),Rostral column,train_and_test,True,30289.jpg
78806,Tsuguharu Foujita,1951.0,cityscape,510.0,671.0,107525.0,wikiart,Magic Realism,Ternes,train_and_test,True,61912.jpg
78843,Andre Derain,1950,landscape,800.0,427.0,106947.0,wikiart,Naïve Art (Primitivism),Ominous Landscape,train_and_test,True,90955.jpg
78851,Franklin Carmichael,1924.0,landscape,500.0,683.0,118044.0,wikiart,Art Nouveau (Modern),Autumn in Orillia,train_and_test,True,34121.jpg
78874,Grigoriy Myasoyedov,,portrait,533.0,640.0,67101.0,wikiart,Realism,Spaniard,train_and_test,False,74210.jpg
78886,Ilka Gedo,1973.0,figurative,682.0,500.0,100807.0,wikiart,Expressionism,Spring,test_only,False,61557.jpg
78940,Joaquin Torres Garcia,1943.0,figurative,567.0,600.0,73163.0,wikiart,Naïve Art (Primitivism),Inverted America,train_only,True,61739.jpg
78950,Herbert Zangs,1953.0,abstract,513.0,663.0,67028.0,wikiart,Minimalism,Untitled,train_and_test,False,85185.jpg
78980,Filippo Lippi,1469,religious painting,566.0,600.0,158448.0,wikipedia,Early Renaissance,The Adoration of the Magi,train_and_test,True,59674.jpg
79030,Jean David,1955.0,poster,471.0,720.0,100941.0,wikiart,Constructivism,S.S. Israel,train_only,True,70766.jpg
79132,Gustave Courbet,1850,portrait,520.0,650.0,31629.0,wikiart,Realism,Hector Berlioz,train_and_test,True,100405.jpg
79154,Arthur Streeton,1895,allegorical painting,600.0,563.0,46857.0,wikiart,Impressionism,Spirit of the drought,test_only,False,65154.jpg
79214,Louis Comfort Tiffany,1905.0,design,537.0,628.0,144463.0,wikiart,Art Nouveau (Modern),Table mirror ,train_and_test,True,80148.jpg
79226,Christian Schad,1926.0,portrait,492.0,685.0,100282.0,wikiart,Magic Realism,Imperial Countess Triangi-Taglioni,train_and_test,True,67442.jpg
79249,Caspar David Friedrich,c.1830,genre painting,650.0,518.0,120294.0,wikipedia,Romanticism,Two Men Contemplating the Moon,train_and_test,False,72521.jpg
79261,Jean Bertholle,1955.0,abstract,504.0,668.0,129632.0,wikiart,Tachisme,Le buisson ardent,train_only,True,47192.jpg
79288,Victor Brauner,1942,mythological painting,502.0,670.0,238944.0,wikiart,Surrealism,Mythotony,train_and_test,True,99233.jpg
79300,Wolfgang Paalen,1944.0,abstract,650.0,517.0,84257.0,wikiart,Abstract Expressionism,Eroun,train_only,True,47195.jpg
79306,Stefan Luchian,,landscape,700.0,480.0,85068.0,wikiart,Impressionism,Moara,train_and_test,False,10084.jpg
79357,Dan Christensen,1995.0,abstract,520.0,645.0,90979.0,wikiart,Lyrical Abstraction,April Blue,train_and_test,True,93460.jpg
79367,Domingos Sequeira,,portrait,524.0,640.0,60984.0,wikiart,Neoclassicism,Retrato de D. João VI,train_and_test,False,6209.jpg
79374,Samuel Mutzner,,landscape,1004.0,334.0,73138.0,wikiart,Pointillism,Landscape in Giverny,train_only,True,40667.jpg
79412,Norman Rockwell,,genre painting,558.0,600.0,85512.0,wikiart,Regionalism,Fount,train_and_test,False,36013.jpg
79441,Maki Haku,1974.0,abstract,581.0,576.0,179823.0,wikiart,Sōsaku hanga,Grass,train_only,True,90389.jpg
79453,Ioannis Altamouras,,marina,750.0,446.0,19838.0,wikiart,Realism,Waves,train_and_test,False,83520.jpg
79457,Yiannis Tsaroychis,1960,allegorical painting,800.0,418.0,95211.0,wikiart,Cubism,The Spirit of the Technique,train_and_test,True,84514.jpg
79483,Adriaen Brouwer,c.1630,genre painting,668.0,500.0,77953.0,wikiart,Baroque,Interior of a Tavern,train_and_test,True,100735.jpg
79492,Alfred Stevens,,marina,512.0,652.0,60480.0,wikiart,Romanticism,Lighthouse at dusk,train_only,True,81804.jpg
79545,Francesco Hayez,,nude painting (nu),600.0,555.0,31363.0,wikiart,Romanticism,Sexual intercourse,train_only,True,63916.jpg
79566,Nikolay Bogdanov-Belsky,1940,genre painting,512.0,650.0,152286.0,wikiart,Realism,Two Girls On A Swing,train_and_test,True,243.jpg
79577,Nikolay Bogdanov-Belsky,,genre painting,476.0,699.0,49433.0,wikiart,Impressionism,Skating from Mountain,train_and_test,True,45893.jpg
79594,Howard Mehring,1960,abstract,575.0,578.0,82900.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,99536.jpg
79620,Marcelle Cahn,1960.0,abstract,664.0,500.0,55151.0,wikiart,Concretism,4 sphères,train_only,True,720.jpg
79670,Edward Wadsworth,1934,abstract,624.0,531.0,100970.0,wikiart,Surrealism,Composition on a Pink Background,train_and_test,False,15850.jpg
79672,George Mavroides,,portrait,499.0,664.0,76065.0,wikiart,Expressionism,Portrait of Nina,train_and_test,False,95637.jpg
79710,Louis Comfort Tiffany,1873.0,genre painting,537.0,616.0,188816.0,wikiart,Post-Impressionism,Arab Facing Right ,train_and_test,True,15780.jpg
79751,J. E. H. MacDonald,1930.0,landscape,640.0,516.0,75173.0,wikipedia,Art Nouveau (Modern),"Dark Autumn, Rocky Mountains",train_and_test,True,32929.jpg
79861,Fernand Leger,,sketch and study,506.0,650.0,41822.0,wikiart,Purism,Lovers in the Street,train_and_test,True,99784.jpg
79895,Sadamasa Motonaga,1965,abstract,513.0,640.0,56291.0,wikiart,Art Informel,Sakuhin,train_and_test,True,35776.jpg
79899,Jacoba van Heemskerck,1910.0,landscape,640.0,513.0,224153.0,wikiart,Pointillism,"Twee bomen, olieverf op doek",train_and_test,False,20866.jpg
80007,Cy Twombly,1972.0,abstract,650.0,503.0,218698.0,wikiart,Abstract Expressionism,Untitled  ,train_and_test,True,20128.jpg
80076,Paul Jacoulet,1938.0,genre painting,503.0,648.0,75325.0,wikiart,Ukiyo-e,Le Mirror De Laque Rouge. Tokyo,train_and_test,True,19618.jpg
80109,Edouard Vuillard,1907,genre painting,551.0,591.0,709886.0,wikiart,Post-Impressionism,Painting of a tennis court Castle Guernon Ranville,train_and_test,True,4598.jpg
80129,Marevna (Marie Vorobieff),,portrait,500.0,651.0,77241.0,wikiart,Cubism,Portrait of Ossip Zadkine,train_only,True,9361.jpg
80134,Henry Raeburn,c.1793,portrait,507.0,642.0,14523.0,wikiart,Romanticism,Portrait of John Tait and His Grandson,train_and_test,True,63623.jpg
80150,Pierre Tal-Coat,1962.0,abstract,600.0,542.0,92565.0,wikiart,Art Informel,Divers Sillions,train_and_test,True,103022.jpg
80174,Gilbert Stuart,1785,portrait,520.0,625.0,51105.0,wikiart,Rococo,James DeLancey ,train_and_test,False,7212.jpg
80248,David Burliuk,,genre painting,570.0,570.0,256637.0,wikiart,Naïve Art (Primitivism),Winter walk,train_and_test,True,87620.jpg
80257,Edward Avedisian,1960,abstract,570.0,570.0,101980.0,wikiart,Hard Edge Painting,Flying Luck,test_only,False,30932.jpg
80303,David Burliuk,,genre painting,570.0,570.0,270623.0,wikiart,Naïve Art (Primitivism),Winter traveller (Sunset),train_and_test,True,15288.jpg
80381,Edward Wadsworth,1945,flower painting,624.0,520.0,63981.0,wikiart,Surrealism,Dahlia,train_and_test,False,74005.jpg
80389,Joan Ponc,1972.0,abstract,569.0,570.0,113981.0,wikiart,Surrealism,La Roca,train_and_test,True,60519.jpg
80393,Sam Francis,1986,abstract,569.0,570.0,243534.0,wikiart,Abstract Expressionism,Untitled,train_and_test,True,81015.jpg
80421,Tsuguharu Foujita,1951.0,portrait,512.0,633.0,74283.0,wikiart,Magic Realism,Untitled,train_and_test,False,17987.jpg
80466,Camille Graeser,1977.0,abstract,568.0,570.0,50930.0,wikiart,Concretism,Aus der Ebene bewegt,train_and_test,True,11515.jpg
80532,Jean-Honore Fragonard,,mythological painting,720.0,449.0,125280.0,wikiart,Rococo,Psyche and Her Two Sisters,train_only,True,28655.jpg
80547,M.F. Husain,1958.0,genre painting,567.0,570.0,303990.0,wikiart,Cubism,Untitled (Woman at Work),train_and_test,True,17218.jpg
80552,Lin Fengmian,1979.0,landscape,570.0,567.0,281959.0,wikiart,Expressionism,Boats,train_and_test,True,53726.jpg
80554,Rudolf Bauer,1935.0,abstract,570.0,567.0,228482.0,wikiart,Abstract Art,Spiritual Pleasures,train_only,True,10346.jpg
80568,Edward Burne-Jones,c.1895,portrait,447.0,723.0,13561.0,wikiart,Romanticism,Portrait of Cecily Horner,train_and_test,True,84581.jpg
80724,Nikolaos Gyzis,1896,sketch and study,495.0,650.0,227247.0,wikiart,Academicism,Olympic champion,train_and_test,True,31685.jpg
80758,Lin Fengmian,1977.0,flower painting,564.0,570.0,328119.0,wikiart,Post-Impressionism,Lotus,train_and_test,False,17683.jpg
80820,Augustus John,1914.0,genre painting,800.0,401.0,71883.0,wikiart,Post-Impressionism,Lyric Fantasy,train_and_test,False,93594.jpg
80863,Fernand Leger,1948.0,flower painting,493.0,650.0,61194.0,wikiart,Purism,Butterflies (Still Life with Butterflies),train_and_test,True,34931.jpg
80867,Odilon Redon,1882,landscape,600.0,534.0,54716.0,wikipedia,Impressionism,The Port of Morgat,train_and_test,False,55076.jpg
80920,Katsushika Hokusai,1834,bird-and-flower painting,492.0,650.0,75633.0,wikiart,Ukiyo-e,Bullfinch and weeping cherry blossoms,train_and_test,True,70673.jpg
80930,Verena Loewensberg,1981,abstract,570.0,561.0,107447.0,wikiart,Concretism,Untitled,train_only,True,5975.jpg
80973,Gerard Sekoto,1946,portrait,532.0,600.0,55817.0,wikiart,Social Realism,WOMAN SEWING (MARY DIKGILEDI) ,train_only,True,46678.jpg
81004,Eileen Agar,1936.0,figurative,498.0,640.0,60650.0,wikiart,Surrealism,Precious Stones,train_and_test,False,653.jpg
81020,Vasile Kazar,,figurative,600.0,531.0,69394.0,wikiart,Expressionism,unknown title,train_and_test,False,76386.jpg
81029,Fernand Leger,1935.0,sketch and study,490.0,650.0,44619.0,wikiart,Cubism,Two Women (Two Sisters) ,train_and_test,True,87605.jpg
81062,Georges Seurat,1883,genre painting,640.0,497.0,96649.0,wikiart,Post-Impressionism,Two-horse hitch,train_and_test,False,51598.jpg
81088,Gustave Singier,1960.0,abstract,650.0,489.0,180362.0,wikiart,Lyrical Abstraction,Composition III ,test_only,False,1082.jpg
81112,Emilio Scanavino,1974.0,abstract,557.0,570.0,166508.0,wikiart,Spatialism,La finestra,train_and_test,False,75623.jpg
81143,Sonia Delaunay,1967,abstract,488.0,650.0,84266.0,wikiart,Abstract Art,Color Rhythm,train_and_test,True,19275.jpg
81169,Emile Claus,1882.0,genre painting,468.0,677.0,44370.0,wikiart,Realism,The Cock Fight,train_only,True,29483.jpg
81181,Nicolae Tonitza,1927.0,nude painting (nu),528.0,600.0,57617.0,wikiart,Post-Impressionism,Nude,test_only,False,73061.jpg
81198,Anna Ostroumova-Lebedeva,,cityscape,700.0,452.0,99842.0,wikiart,Art Nouveau (Modern),St. Isaac's Cathedral on a foggy day,train_and_test,True,8239.jpg
81203,Richard Paul Lohse,1977.0,abstract,555.0,570.0,204033.0,wikiart,Concretism,Modular/Seriell,train_and_test,True,23360.jpg
81230,Lyonel Feininger,1909.0,genre painting,500.0,632.0,62581.0,wikiart,Expressionism,"In a Village Near Paris (Street in Paris, Pink Sky)",train_only,True,86599.jpg
81236,Lucian Freud,c.1986,nude painting (nu),500.0,632.0,255383.0,wikiart,Expressionism,Man Posing,train_and_test,False,73695.jpg
81263,Sam Francis,1993,abstract,570.0,554.0,219455.0,wikiart,Abstract Expressionism,Untitled,train_and_test,False,37409.jpg
81282,William Blake,1796,illustration,526.0,600.0,50983.0,wikiart,Symbolism,A Negro Hung Alive by the Ribs to a Gallows,train_and_test,True,76700.jpg
81353,Aurel Cojan,,abstract,640.0,492.0,112840.0,wikiart,Tachisme,Composition in Black and Green,train_and_test,True,11772.jpg
81360,Anne Ryan,1950.0,,472.0,667.0,43398.0,wikiart,Abstract Expressionism,Number 22,train_only,True,65142.jpg
81449,Grace Cossington Smith,1930,cityscape,600.0,523.0,153550.0,wikiart,Post-Impressionism,Before the arches met,train_only,True,86504.jpg
81507,Gerard Sekoto,1942,genre painting,600.0,522.0,86227.0,wikiart,Social Realism,Yellow Houses: District Six,train_only,True,84828.jpg
81519,Suzanne Duchamp,,self-portrait,489.0,640.0,45678.0,wikiart,Dada,Self-Portrait,train_only,True,101415.jpg
81549,Claude Lorrain,1634,mythological painting,600.0,521.0,378539.0,wikiart,Classicism,Coast Scene with Europa and the Bull,train_and_test,True,77999.jpg
